route_id,service_id,trip_id,direction_id,trip_headsign,block_id,shape_id,wheelchair_accessible,bikes_allowed
147,31,29558_9_0,0,Галицьке перехрестя (593),29558,6177,0,0
147,31,29559_0_1,1,Залізничний вокзал (191),29559,6176,0,0
147,31,29559_1_0,0,Галицьке перехрестя (593),29559,6177,0,0
147,31,29559_1_1,1,Залізничний вокзал (191),29559,6176,0,0
147,31,29559_2_0,0,Галицьке перехрестя (593),29559,6177,0,0
147,31,29559_2_1,1,Залізничний вокзал (191),29559,6176,0,0
147,31,29559_3_0,0,Галицьке перехрестя (593),29559,6177,0,0
147,31,29559_3_1,1,Залізничний вокзал (191),29559,6176,0,0
147,31,29559_4_0,0,Галицьке перехрестя (593),29559,6177,0,0
147,31,29559_4_1,1,Залізничний вокзал (191),29559,6176,0,0
147,31,29559_5_0,0,Галицьке перехрестя (593),29559,6177,0,0
147,31,29559_5_1,1,Залізничний вокзал (191),29559,6176,0,0
147,31,29559_6_0,0,Галицьке перехрестя (593),29559,6177,0,0
147,31,29559_6_1,1,Залізничний вокзал (191),29559,6176,0,0
147,31,29559_7_0,0,Галицьке перехрестя (593),29559,6177,0,0
147,31,29559_7_1,1,Залізничний вокзал (191),29559,6176,0,0
147,31,29559_8_0,0,Галицьке перехрестя (593),29559,6177,0,0
147,31,29559_8_1,1,Залізничний вокзал (191),29559,6176,0,0
147,31,29559_9_0,0,Галицьке перехрестя (593),29559,6177,0,0
147,31,29560_0_1,1,Залізничний вокзал (191),29560,6176,0,0
147,31,29560_1_0,0,Галицьке перехрестя (593),29560,6177,0,0
147,31,29560_1_1,1,Залізничний вокзал (191),29560,6176,0,0
147,31,29560_2_0,0,Галицьке перехрестя (593),29560,6177,0,0
147,31,29560_2_1,1,Залізничний вокзал (191),29560,6176,0,0
147,31,29560_3_0,0,Галицьке перехрестя (593),29560,6177,0,0
147,31,29560_3_1,1,Залізничний вокзал (191),29560,6176,0,0
147,31,29560_4_0,0,Галицьке перехрестя (593),29560,6177,0,0
147,31,29560_4_1,1,Залізничний вокзал (191),29560,6176,0,0
147,31,29560_5_0,0,Галицьке перехрестя (593),29560,6177,0,0
147,31,29560_5_1,1,Залізничний вокзал (191),29560,6176,0,0
147,31,29560_6_0,0,Галицьке перехрестя (593),29560,6177,0,0
147,31,29560_6_1,1,Залізничний вокзал (191),29560,6176,0,0
147,31,29560_7_0,0,Галицьке перехрестя (593),29560,6177,0,0
147,31,29560_7_1,1,Залізничний вокзал (191),29560,6176,0,0
147,31,29560_8_0,0,Галицьке перехрестя (593),29560,6177,0,0
147,31,29560_8_1,1,Залізничний вокзал (191),29560,6176,0,0
147,31,29560_9_0,0,Галицьке перехрестя (593),29560,6177,0,0
147,31,29561_0_1,1,Залізничний вокзал (191),29561,6176,0,0
